affiliation,author_id
"Elettra-Sincrotrone Trieste S.C.pAS.S. 14km 163 5 in Area Science Park Basovizza, Trieste, 34149, Italy",54941111500
"Elettra-Sincrotrone Trieste S.C.pAS.S. 14km 163 5 in Area Science Park Basovizza, Trieste, 34149, Italy",55258876800
"School of Physics, Georgia Institute of Technology, Atlanta, GA  30332, United States",7006038251
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",20735824800
"Brigham Young University, Provo, United States",20735824800
"Elettra-Sincrotrone Trieste S.C.pAS.S. 14km 163 5 in Area Science Park Basovizza, Trieste, 34149, Italy",55846910700
"Elettra-Sincrotrone Trieste S.C.pAS.S. 14km 163 5 in Area Science Park Basovizza, Trieste, 34149, Italy",6602657620
"Elettra-Sincrotrone Trieste S.C.pAS.S. 14km 163 5 in Area Science Park Basovizza, Trieste, 34149, Italy",14033765300
"Los Alamos National Lab, Los Alamos, NM  87544, United States",13005462200
"Nuclear Engineering Department, University of California-Berkeley, Berkeley, CA, United States, Material Science and Technology Division, Los Alamos National Laboratory, Los Alamos, NM, United States",55770396700
"Nuclear Engineering Department, University of California-Berkeley, Berkeley, CA, United States, Material Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States",23099630500
"Chemical Engineering Department, Brigham Young University, Provo, Utah  84602, United States",57215680724
"Chemistry and Biochemistry Department, Brigham Young University, Provo, Utah  84602, United States",57205652801
"Electrical and Computer Engineering Department, Brigham Young University, Provo, Utah  84602, United States",57195427378
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57195427378
"Chemistry and Biochemistry Department, Brigham Young University, Provo, Utah  84602, United States",57215684781
"Chemistry and Biochemistry Department, Brigham Young University, Provo, Utah  84602, United States",57215687139
"Chemistry and Biochemistry Department, Brigham Young University, Provo, Utah  84602, United States",57215697686
"Chemistry and Biochemistry Department, Brigham Young University, Provo, Utah  84602, United States",56251876800
"Chemistry and Biochemistry Department, Brigham Young University, Provo, Utah  84602, United States",7202687601
"Chemical Engineering Department, Brigham Young University, Provo, Utah  84602, United States",56514586700
"Department of Chemical Engineering, Brigham Young University, 350 L CB, Provo, UT  84602, United States",56514586700
"Department of Chemical Engineering, Brigham Young University, 350 CB, Provo, UT  84602, United States",56514586700
"Department of Chemical Engineering, Brigham Young University, Provo, UT, United States",56514586700
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57197765353
"Brigham Young University, United States",57197765353
"Dept. of Civil and Environmental Engineering, Brigham Young University, Provo, UT  84602, United States",57197765353
"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",57188681207
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",57188681207
"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",36349287300
"Brigham Young University, Provo, UT, United States",36349287300
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",36349287300
"Brigham Young University, Provo, UT  84604, United States, Robotics and Dynamics Lab, Department of Mechanical Engineering",36349287300
"Mechanical Engineering DeptBrigham Young University, Provo, UT, United States",36349287300
"Brigham Young University, Provo, UT  84602, United States",36349287300
"Brigham Young University, Department Electrical and Computer Engineering, Provo, United States",57189235340
"Nsf Shrec, Department of Electrical and Computer Engineering, Brigham Young University, 450 Engineering Building, Provo, UT  84602, United States",57189235340
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space, High-Performance, and Resilient Computing (SHREC), Provo, UT  84602, United States",57189235340
"Brigham Young University, NSF Center for Space, High-Performance, and Resilient Computing (SHREC), Provo, UT  84602, United States",57189235340
"NSF Center for Space, High-Performance, and Resilient Computing (SHREC), Deptartment of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",57189235340
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space High-Performance, and Resilient Computing, Alexandria, VA  22314, United States",57189235340
"NSF Center for High-Performance Reconfigurable Computing, Brigham Young University, Provo, UT  84602, United States",57189235340
"NSF, Center for High-Performance Reconfigurable Computing (CHREC), Brigham Young University, Provo, UT  84602, United States",57189235340
"Brigham Young University, Department Electrical and Computer Engineering, Provo, United States",55547123342
"Cisco Systems Inc, San Jose, United States",25639041400
"Cisco System IncSan Jose, CA  95134, United States",25639041400
"Cisco Systems Inc, San Jose, United States",55967471000
"Cisco Systems Inc, San Jose, United States",57218221803
"Electrical and Computer Engineering, University of California, Santa Cruz, CA  95064, United States",56387524600
"University of California, Santa Cruz, School of Engineering, 1156 High Street, Santa Cruz, CA  95064, United States",56387524600
"Department of ECE, University of California, Santa Cruz 1156 High Street, Santa Cruz, CA  95064, United States",56387524600
"Department of ECE, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",56387524600
"School of Engineering, University of California at Santa Cruz, Santa Cruz, CA  95064, United States",56387524600
"School of Engineering, University of California Santa Cruz, Santa Cruz, CA  95064, United States",56387524600
"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",56387524600
"Baskin School of Engineering, University of California, Santa Cruz, Santa Cruz, CA  95064, United States",56387524600
"Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57202735625
"Brigham Young University, Electrical and Computer Engineering, 450 Engineering Building, Provo, UT  84602, United States",57202735625
"Brigham Young University, Electrical and Computer Engineering, 459 Clyde Building, Provo, UT  84602, United States",57202735625
"Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",7003381644
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",7003381644
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",7003381644
"Brigham Young University, Provo, UT, United States",7003381644
"Brigham Young University, Provo, UT  84602, United States",7003381644
"Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",7003381644
"Electronics and Communication Engineering, Sri Sivasubramaniya College of Engineering, Kalavakkam, India",6701834327
"Chalmers University of Technology, Gothenburg, 41296, Sweden",57202445593
"Chalmers University, Gothenburg, Sweden",57202445593
"Consultant, 72 Lomitas Road, Danville, CA  94526, United States",7004609408
"Danville, CA, United States",7004609408
"Brigham Young University, Provo, UT  84602, United States",8660143800
"Dept. of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",8660143800
"Department of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",8660143800
"Department of Chemical Engineering, Brigham Young University, Provo, UT, United States",8660143800
"Brigham Young University, 350 CB, Provo, UT 84602, United States",8660143800
"Brigham Young University, Provo, UT, United States",8660143800
"Brandenburgische Technische Universität Cottbus-Senftenberg 01968, Germany and Chalmers University of Technology, Gothenburg, 41296, Sweden",6506736843
"Chalmers University, Gothenburg, Sweden",6506736843
"Chalmers University of Technology, Gothenburg, Sweden",6506736843
"Supervising Transportation Engineer, California High Speed Rail Authority, Sacramento, CA  95814, United States",6507359986
"Dept. of Civil and Environmental Engineering, Brigham Young UnivProvo, UT  84602, United States",57214365851
"Structural Analyst Engineer, Structus, Inc160 Pine StSan Francisco, CA  94111, United States",57212088299
"Dept. of Civil and Environmental Engineering, Brigham Young UnivProvo, UT  84602, United States",7003663333
"Civil and Environmental Engineering DeptBrigham Young Univ368 CB, Provo, UT  84602, United States",7003663333
"Department of Civil and Environmental Engineering, Brigham Young University, 368 Clyde BldgProvo, UT  84604, United States",7003663333
"Dept. of Civil and Environmental Engineering, Brigham Young UnivProvo, UT  84604, United States",7003663333
"Brigham Young UnivProvo, UT  84602, United States",7003663333
"Civil and Environmental Engineering Dept368 CB Brigham Young UnivProvo, UT  84604, United States",7003663333
"Dept. Civil Env. Engineering, Brigham Young UnivProvo, UT  84602, United States",7003663333
"Dept. of Civil and Environ. Engineering, Brigham Young UnivProvo, UT  84602, United States",7003663333
"Dept. of Civil and Environment Engineering, Brigham Young Univ368, Provo, 84602, United States",7003663333
"Civil and Environmental Engineering Department, Brigham Young University, 368 CB, Provo, UT  84604, United States",7003663333
"Dept. of Civil and Environmental Engineering, Brigham Young Univ368 CB, Provo, UT  84602, United States",7003663333
"Dept. of Civil and Environmental Engineering, Univ. of California Los Angeles, Los Angeles, CA  90095, United States",6602889035
"Department of Materials Science and Engineering, University of Maryland, College Park, MD  20742, United States",57216181629
"Department of Materials Science and Engineering, University of Maryland, College Park, MD  20742, United States",36245410800
"Department of Materials Science and Engineering, University of Maryland, College Park, MD  20742, United States",57191110417
"Department of Materials Science and Engineering, University of Maryland, College Park, MD  20742, United States",56622088300
"Department of Materials Science and Engineering, University of Maryland, College Park, MD  20742, United States",57195921912
"SLAC National Accelerator Laboratory, Menlo Park, CA  94025, United States",57215904613
"SLAC National Accelerator Laboratory, Menlo Park, CA  94025, United States",7402756644
"NICE America Research IncMountain View, CA  94043, United States",57217317667
"NICE America Research IncMountain View, CA  94043, United States",57195591421
"National Institute of Standards and Technology, Gaithersburg, MD  20899, United States",57217789464
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57216183270
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57207901363
"Hitachi-Technologies America IncClarksburg, MD  20871, United States",34873697600
"NICE, Beijing, 102211, China",56767836200
"Department of Materials Science and Engineering, University of Maryland, College Park, MD  20742, United States",7102900497
"Department of Plant and Wildlife Sciences, 4105B LSB, Brigham Young University, Provo, UT  84602, United States",57196422740
"Department of Geography, Brigham Young University, Provo, UT  84602, United States",7403518015
"Department of Plant and Wildlife Sciences, 4105B LSB, Brigham Young University, Provo, UT  84602, United States",36852156000
"Department of Plant and Wildlife Sciences, 4105B LSB, Brigham Young University, Provo, UT  84602, United States",16245238300
"Departments of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",57202776341
"Departments of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",57212879455
"Departments of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",57212877661
"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",57212877401
"Departments of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",35262249500
"Dept. of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",35262249500
"Brigham Young University, College of Engineering and Technology, Sociology Department, United States",35262249500
"Brigham Young University, United States",35262249500
"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",7102405529
"Electrical and Computer Engineering, Brigham Young Univeristy, Provo, UT, United States",57212107391
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57212107391
"Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT  84602, United States",57212107391
"Electrical and Computer Engineering, Brigham Young Univeristy, Provo, UT, United States",57216754583
"ON Semiconductor, Lindon, UT, United States",8342785400
"ON Semiconductor, Lindon, UT  84042, United States",8342785400
"Pacific Northwest National Laboratory, Richland, WA, United States",57190228554
"Department of Mechanical Engineering 350 EB, Brigham Young University, Provo UT 84602, United States",57190228554
"Brigham Young University, Provo, UT, United States",57190228554
"Department of Mechanical Engineering, Brigham Young University, 435 CTB BYU, Provo, UT  84602, United States",57190228554
"Brigham Young University, Provo, UT, United States",7102879142
"Department of Mechanical Engineering 350 EB, Brigham Young University, Provo UT 84602, United States",7102879142
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",7102879142
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7102879142
"Brigham Young University, 435 CTB, Provo, UT  84602, United States",7102879142
"Department of Mechanical Engineering, Brigham Young University, 435 CTB BYU, Provo, UT  84602, United States",7102879142
"School of Electrical and Computer Engineering, Nanfang College of Sun Yat-sen University, Guangzhou, 510970, China",57211891331
"Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57199244740
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57199244740
"Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57204433875
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57215212754
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57215211789
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",57214076898
"Mechanical Engineering Department, Purdue University, 585 Purdue Mall, West Lafayette, IN  47907, United States",57198146081
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",7006441571
"BYU Applied Biomechanics Engineering Laboratory, Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7006441571
"BYU Applied Biomechanics Engineering Laboratory, Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7006441571
"SYSU-CMU Shunde International Joint Research Institute, Shunde, Foshan, 528399, China, Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7006441571
"Brigham Young University, Department of Mechanical Engineering, Provo, UT, United States",7006441571
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7006441571
"Department of Mechanical Engineering, Brigham Young University, Provo, United States",7006441571
"Department of Mechanical Engineering, Brigham Young University, 435B CTB, Provo, UT  84602, United States",7006441571
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",7006441571
"Department of Mechanical Engineering, University of South Florida, 4202 E Fowler Ave, Tampa, FL  33620, United States",57191873151
"Department of Mechanical Engineering, University of South Florida, 4202 E Fowler Ave, Tampa, United States",57191873151
"LifeLink Foundation, 9661 Delaney Creek Blvd, Tampa, FL  33619, United States",57216430816
"College of Engineering, South China Agricultural University, Guangzhou, China, Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",55971908500
"School of Mechanical and Automotive Engineering, South China University of Technology, Guangzhou, China",54415193700
"College of Engineering, South China Agricultural University, Guangzhou, China",56489679500
"College of Engineering, South China Agricultural University, Guangzhou, China",55522618700
"School of Mechanical and Automotive Engineering, South China University of Technology, Guangzhou, China",55864283000
"Department of Chemical Engineering, Brigham Young University, Provo, UT  84604, United States",57209110872
"Department of Chemical Engineering, Brigham Young University, Provo, UT  84604, United States",57206455220
"Department of Chemical Engineering, Brigham Young University, Provo, UT  84604, United States",7103248108
"Department of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States, Sustainable Energy Solutions LLC, Orem, UT  84058, United States",7103248108
"Brigham Young University, United States",7103248108
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57191108291
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57212383793
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57212379321
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57202904399
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",7403279876
"Department of Mathematics, Brigham Young University, Provo, UT  84602, United States",6507391043
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",57196261400
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57196261400
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",57214229367
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57214855898
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57215031057
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",6701610428
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7403218372
"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",7403218372
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7403218372
"Compliant Mechanisms Research, Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",7403218372
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",7403218372
"Brigham Young University, Provo, UT  435 CTB, United States",7403218372
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57200515115
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57194698845
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57194698845
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",35409277700
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",35409277700
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States, Department of Materials Science and Engineering, Massachusetts Institute of Technology, Cambridge, MA  02139, United States",35409277700
"Department of Mechanical Engineering, Brigham Young University, 460 Engineering Building, Provo, UT  84602, United States",57193749678
"Department of Mechanical Engineering, Brigham Young University, 435 Crabtree Building, Provo, UT  84602, United States",57193749678
"Department of Mechanical Engineering, Brigham Young University, 460 Engineering Building, Provo, UT  84602, United States",55457444300
"Department of Mechanical Engineering, Brigham Young University, 435 Crabtree Building, Provo, UT  84602, United States",55457444300
"Department of Mechanical Engineering, Brigham Young UniversityUT  84602, United States",55457444300
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",55457444300
"Brigham Young University, Provo, UT  84602, United States",55457444300
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",55457444300
"Mechanical Engineering, BYU, Provo, UT  84602, United States",55457444300
"Department of Mechanical Engineering, Brigham Young University, 460 Engineering Building, Provo, UT  84602, United States",6701863708
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",6701863708
"Department of Mechanical Engineering, Brigham Young University, 435 Crabtree Building, Provo, UT  84602, United States",6701863708
"Department of Mechanical Engineering, Brigham Young UniversityUT  84602, United States",6701863708
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84062, United States",6701863708
"Brigham Young University, Provo, UT  84602, United States",6701863708
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",6701863708
"Mechanical Engineering, BYU, Provo, UT  84602, United States",6701863708
"Department of Chemistry and Biochemistry, Brigham Young University, C100 Benson Building, Provo, UT  84602, United States",57201666213
"Department of Chemistry and Biochemistry, Brigham Young University, C100 Benson Building, Provo, UT  84604, United States",57201666213
"Department of Chemistry and Biochemistry, Brigham Young University, C100 Benson Building, Provo, UT  84602, United States",55694540600
"Department of Chemistry and Biochemistry, Brigham Young University, C100 Benson Building, Provo, UT  84602, United States",7003545107
"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",7003545107
"Department of Chemistry and Biochemistry, Brigham Young University, C100 Benson Building, Provo, UT  84602, United States",13406135400
"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",13406135400
"Department of Chemistry and Biochemistry, Brigham Young University, C100 Benson Building, Provo, UT  84604, United States",13406135400
"Department of Electrical and Computer Engineering, University of Colorado Colorado Springs, Colorado Springs, CO  80918, United States",57203017789
"Department of Electrical and Computer Engineering, University of Colorado Colorado Springs, Colorado Springs, CO  80918, United States",6701609778
"Marriott School of Management, Brigham Young University, Provo, UT, United States",7005052477
"Marriott School of Management, Brigham Young University, Provo, UT, United States",8750608700
"Woodbury School of Business, Utah Valley University, Orem, UT, United States",57214071214
"Department of Mechanical Engineering, Brigham Young University, 350 Engineering Building, Provo, UT  84602, United States",57193518829
"Department of Materials Science and Engineering, Ohio State University, 2041 College RdColumbus, OH  43210, United States",7006583274
"Department of Materials Science and Engineering, The Ohio State University, Columbus, OH, United States",7006583274
"Department of Materials Science and Engineering, Ohio State University, 2041 College Road, Columbus, OH  43210, United States",7006583274
"Department of Computational Materials & Data Science, Sandia National Laboratories, PO Box 5800, Albuquerque, NM  87185, United States",55359526600
"Department of Computational Materials and Data Science, Sandia National Laboratories, Albuquerque, NM  87185, United States",55359526600
"Department of Materials Mechanics & Tribology, Sandia National Laboratories, PO Box 5800, Albuquerque, NM  87185, United States",56911636200
"Department of Materials Science and Engineering, Ohio State University, 2041 College RdColumbus, OH  43210, United States",55272011900
"Department of Materials Science and Engineering, Ohio State University, 2041 College RdColumbus, OH  43210, United States",57203486012
"Department of Materials Science and Engineering, Ohio State University, 2041 College Road, Columbus, OH  43210, United States",57203486012
"Curtin University, Faculty of Business, CDT 250, Miri, Sarawak  98009, Malaysia",57202293242
"Curtin University, Faculty of Business, CDT 250, Miri, Sarawak  98009, Malaysia",57203024588
"Universiti Tunku Abdul Rahman (UTAR), Faculty of Business and Finance, Jalan Universiti, Bandar Barat, Kampar, Perak  31900, Malaysia",57160053200
"Brigham Young University, Provo, UT  84602, United States",36006215900
"University of Turku, Turun yliopistoFI-20014, Finland",55944615300
"School of Physical Science and Technology, Southwest Jiaotong University, Chengdu, Sichuan, China, Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",57191995369
"Chemical Engineering Department, Brigham Young University, Provo, UT, United States, Carver College of Medicine, University of Iowa, Iowa City, IA, United States",57195515828
"Chemical Engineering Department, Brigham Young University, Provo, UT, United States",57211443769
"Chemical Engineering Department, Brigham Young University, Provo, UT, United States",57211435896
"Chemical Engineering Department, Brigham Young University, Provo, UT, United States",7005408810
"Department of Chemical Engineering, Brigham Young University, Provo, UT  84602, United States",7005408810
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",56685601500
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",16549438300
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",56685789300
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",57212757453
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",57212871890
"Al. IX Wiekow Kielc 19A, Kielce, 25-317, Poland",57215487696
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",16548815300
"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",7202875039
"Department of Medical Microbiology and Nanobiomedical Engineering, Medical University of Białystok, Mickiewicza 2c, Białystok, 15-222, Poland",6701383359
"Brigham Young University, Department of Mechanical Engineering, 350 EB, Provo, UT  84602, United States",57191570988
"BYU Turbomachinery Research Laboratory, Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57191570988
"Mechanical Engineering, Brigham Young University, 435 CTB, Provo, UT  84602, United States",57191570988
"Brigham Young University, Department of Mechanical Engineering, 350 EB, Provo, UT  84602, United States",57201357657
"BYU Turbomachinery Research Laboratory, Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57201357657
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57201357657
"Department of Mechanical Engineering, Brigham Young University, 350 EB, Provo, UT  84602, United States",57210289242
"Brigham Young University, Department of Mechanical Engineering, 350 EB, Provo, UT  84602, United States",57210289242
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57210289242
"Department of Mechanical Engineering, Brigham Young University, 350 EB, Provo, UT  84602, United States",57192710054
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57192710054
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57192710054
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",57192710054
"Brigham Young University, Department of Mechanical Engineering, 435 CTB, Provo, UT  84602, United States",57192710054
"Department of Manufacturing Engineering, Brigham Young University, United States",57219015425
"Department of Manufacturing Engineering, Brigham Young University, United States",55813139600
"Manufacturing Engineering Technology, Brigham Young University, United States",55813139600
"Faculty of Manufacturing Engineering Technology, Brigham Young University, United States",55813139600
"Brigham Young University, Department of Manufacturing Engineering 265 CTB, Provo, UT  84602, United States",55813139600
"Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",55813139600
"School of Technology, Brigham Young University, 265 CTB, BYU, Provo, UT  84602, United States",55813139600
"Department of Manufacturing Engineering, Brigham Young University, United States",57203836305
"School of Technology, Brigham Young University, 265 CTB, BYU, Provo, UT  84602, United States",57203836305
"Department of Manufacturing Engineering, Brigham Young University, United States",57219009389
"Department of Manufacturing Engineering, Brigham Young University, United States",57219005376
"Department of Manufacturing Engineering, Brigham Young University, United States",57219006078
"Electrical and Computer Engineering, Brigham Young University, 6756 Provo, Utah United States (e-mail: sequoiap4@gmail.com)",57218481091
"Electrical and Computer Engineering, Brigham Young University, 6756 Provo, Utah United States (e-mail: hygunth@gmail.com)",57217024741
"Electrical and Computer Engineering, Brigham Young University, 6756 Provo, Utah United States 84602-0002 (e-mail: camacho@byu.edu)",57218482479
"Brigham Young University, Provo, UT  84602, United States",34873482400
"Brigham Young University, United States",34873482400
"Brigham Young University, Provo, UT  84602, United States",6507317548
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",54781821400
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57215052018
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57215058041
"Nsf Shrec, Department of Electrical and Computer Engineering, Brigham Young University, 450 Engineering Building, Provo, UT  84602, United States",56957771800
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space, High-Performance, and Resilient Computing (SHREC), Provo, UT  84602, United States",56957771800
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space High-Performance, and Resilient Computing, Alexandria, VA  22314, United States",56957771800
"Center for High Performance Reconfigurable Computing, Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT  84602, United States",56957771800
"NSF Center for High Performance Reconfigurable Computing, Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",56957771800
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",56957771800
"Nsf Shrec, Department of Electrical and Computer Engineering, Brigham Young University, 450 Engineering Building, Provo, UT  84602, United States",57204469757
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space, High-Performance, and Resilient Computing (SHREC), Provo, UT  84602, United States",57204469757
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space, High-Performance, and Resilient Computing (SHREC)",57204469757
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space High-Performance, and Resilient Computing, Alexandria, VA  22314, United States",57204469757
"Center for High Performance Reconfigurable Computing, Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT  84602, United States",57204469757
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57204469757
"Boeing Satellite Systems, El Segundo, CA, United States",57204469757
"Brigham Young University, Provo, UT, United States",57188691775
"Brigham Young University, Provo, UT  84602, United States",57188691775
"Brigham Young University, Provo, UT, United States",57188173800
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",57188173800
"Brigham Young University, United States",57202579348
"Brigham Young University, United States",57214718289
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57193706327
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57193715705
"Brigham Young University, Provo, UT  84602, United States",57188833818
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57188833818
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57188833818
"Brigham Young University, Engineering Building, Provo, UT  84602, United States",57188833818
"Brigham Young University, Provo, UT  84602, United States, Mechanical Engineering, Crabtree Building, E Campus DrUnited States",57188833818
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84606, United States",57188833818
"Compliant Mechanisms Research, Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57188833818
"Brigham Young University, Crabtree Building, E Campus DrProvo, UT  84602, United States",57188833818
"Brigham Young University, Provo, UT  84602, United States",57209881955
"Brigham Young University, Engineering Building, Provo, UT  84602, United States",57209881955
"Degrees of Freedom LLC, Venice, CA  90291, United States",57212345817
"Degrees of Freedom LLC, 1731 Abbot Kinney Blvd, Venice, CA  90291, United States",57212345817
"Mechanical Engineering Department, Brigham Young University, Provo, United States",57218689472
"Mechanical Engineering Department, Brigham Young University, Provo, United States",57218687826
